commid_id,commit_message,critical_class_name_list,issue_id
b6858825356dab747ed44b3a59e8740213fa43cc,"renames and cleanup for bootstrap-related code.
patch by Sandeep Tata; reviewed by jbellis for CASSANDRA-213

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@800440 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'MessagingService.java']",CASSANDRA-213
07330c1cfa4fb83a0f7d455d01858cec90b66c21,"brings findbugs count from 266 -> 250 bugs by fixing some scopes, removing some dead code, and not implementing Serializable unnecessarily.  patch by Michael Greene; reviewed for CASSANDRA-338 by jbellis

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@800547 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'MessagingService.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-338
6c492310278bb83853542992ce9b7d523a180a9a,"Bootstrap code + tests.  Patch by Sandeep Tata; reviewed by jbellis for CASSANDRA-213

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@800561 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-213
939709f977311add1cdc89cdd51bb19dc694d8f7,"fix NPE on iterator close.  patch by jbellis; reviewed by Chris Goffinet for CASSANDRA-341

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@801047 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-341
88b0ee7be461abf54236eda862920e9f006b9855,"fix more findbugs complaints.  patch by Michael Greene; reviewed by jbellis for CASSANDRA-338

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@801228 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-338
449a444c7d1cfa13e1a7d25865227e1ba8c300e2,"fix range query buglet; add debug logging
patch by jbellis; tested by Mark Robson for CASSANDRA-348

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@801676 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-348
cb0e6a348ff026b25a813bc19c705c15e212652e,"human-readable error for bad CommitLogSyncDelay.
patch by jbellis; reviewed by Eric Evans for CASSANDRA-349

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802092 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-349
9a9371d1efd93117b16bda9caf48238a9001c75c,"include index and bloom filter in snapshots.  patch by Sammy Yu; reviewed by jbellis for CASSANDRA-353

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802093 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-353
fba03ce69122e7a1bd6f2d5709eaa06c1ada0bc1,"move getKeyRange to CFS, where it encapsulates better.
patch by jbellis; reviewed by Eric Evans for CASSANDRA-345

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802098 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-345
8a9c25ae0e849409a752b4d6eaf5a9bfbb3b3ca0,"- switch from trying to get the next endpoint by increasing offset to asking tokenMetadata for ""the next
one."" this will always be correct where the offset approach will not (usually you want offset to just be 1,
but sometimes you have to keep increasing it if no results are found but the range is still not finished)
 - merge results differently when the endpoint responsible for where the ring wraps is involved, since
that endpoint can hold keys from both the beginning and end of the range.

patch by jbellis; tested by Mark Robson for CASSANDRA-348

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802180 13f79535-47bb-0310-9956-ffa450edef68","['StorageProxy.java', 'StorageService.java']",CASSANDRA-348
e24925d49ee4301bab9791884f79a474fcbae3fd,"add SSTableWriter buffer size option; increase default.
patch by jbellis; reviewed by Sammy Yu for CASSANDRA-339

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802185 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-339
d748648b235bd7dc95bfb2672ee156e0eb132bd8,"fix broken casts.  patch by Bill de hOra; reviewed by jbellis for CASSANDRA-338

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802267 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-338
9d6f4752b6353c1374469fa78649b9bcda1e2e46,"reduce buffer sizes for test suite since it forces lots of small flushes.  reduces NameSortTest from ~30s back to < 10s.
patch by jbellis for CASSANDRA-339

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802276 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-339
cee37599f6526b9a33df3d2d8d9d87315af0f7c5,"rename, clean up collectColumns methods
patch by jbellis; reviewed by Evan Weaver for CASSANDRA-356

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802826 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-356
ceb4a10808a25fa7b9a20ad113242e8c4ab6ad76,"use the existing collectReducedColumns api to make subcolumn slices conform as expected to filter semantics
patch by jbellis; reviewed by Evan Weaver for CASSANDRA-356

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802827 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-356
bf6236ddf661ebb896c069daf930abe3e9bb3b35,"CASSANDRA-241 optional support for framed transport

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802898 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'CassandraDaemon.java']",CASSANDRA-241
6b7a1c300f0d59ad689767307cffd0e9ef3b8523,"switch ""!isAscending"" for ""reversed.""
patch by jbellis, Carl Bystrom, and Bill de hOra. reviewed by Eric Evans for CASSANDRA-311

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802953 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-311
480650b8264162fa9ee18584c00f78609266d602,"fix typo breaking CompareSubcolumnsWith.  fix timeuuid compare with byte[0].
patch by jbellis; reviewed by Evan Weaver for CASSANDRA-357

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@802977 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-357
7ea2c96852f1b3f4fceda17a70cb2ccbc95060e7,"add settings for buffer sizes; make unconfigurable ones more sane.
patch by jbellis; reviewed by Jun Rao and Eric Evans for CASSANDRA-355

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@803135 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-355
850e86544004bdddd31fd63d62525412e1f47ce7,"use CFS executor for BMt flushes.
patch by jbellis; reviewed by Eric Evans for CASSANDRA-337

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@803211 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-337
ac414f9a52f9ffb023cf3690cd782e4ecb976140,"add back read latency stats for CFS.getColumnFamily.  patch by Sammy Yu; reviewed by jbellis for CASSANDRA-359

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@803240 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'NodeProbe.java']",CASSANDRA-359
a461792de9bf885b205686161161c2b62294be25,"Move CFSerializer into its own file.  Rename deserializeEmpty to deserializeFromSSTableNoColumns; add serializeForSSTable and serializeWithIndexes to do the without-metadata serialization.  Add SSTableReader.makeColumnFamily to create the CF skeleton w/o reading any data.
patch by jbellis; reviewed by Sandeep Tata for CASSANDRA-233

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@803284 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-233
3ec8258db67ef4c5afc35e71ca63435681cf9e87,"expose threadpool's pendingtasks via nodeprobe.  patch by Sammy Yu; reviewed by jbellis for CASSANDRA-360

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@803285 13f79535-47bb-0310-9956-ffa450edef68",['NodeProbe.java'],CASSANDRA-360
cd66ac83260f8479d90317f93a116226d3cf564e,"CASSANDRA-361 cleanup left-over references to Cql

Patch by Michael Greene (+ regeneration of thrift code); reviewed
by eevans for CASSANDRA-361

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@803355 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-361
ddf00a509a4793bc69bf11cf10cc8155a9371f2d,"give up on trying to optimize startWith -- it's basically impossible when replication factor > 1 b/c of the range wrap point.
patch by jbellis; tested by Mark Robson for CASSANDRA-348

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@803716 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-348
7158863861cf16d65bc4244b8c787375b29cbe5d,"Fixes for saving Token in SystemTable.  patch by jbellis and Sammy Yu for CASSANDRA-362

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@804045 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'SSTableReader.java']",CASSANDRA-362
eb886e99995713f3ed563142107e765f880a4fcc,"make StorageTable.StorageMetadata a singleton, so multiple initMetadatas are safe.
patch by Bill de hOra and jbellis; reviewed by Michael Greene for CASSANDRA-358

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@804372 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-358
8a72a27cf199e8f810c6c84d48775fcf3df9cfcb,"rename underscores away
patch by jbellis; reviewed by Sammy Yu for CASSANDRA-364

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@806015 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-364
e959b2c7f6d78b51492c5e7b19beb30c36e75987,"rename getInitialToken to getToken; it doesn't actually have anything to do w/ initial or default tokens.  log token on startup.
patch by jbellis; reviewed by Sammy Yu for CASSANDRA-364

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@806016 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageService.java']",CASSANDRA-364
c0df773c99cf8b65a735870a02ca90995304b460,"add getPendingTasks to CommitLogExecutorService
patch by jbellis; reviewed by Michael Greene for CASSANDRA-369

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@806030 13f79535-47bb-0310-9956-ffa450edef68",['NodeProbe.java'],CASSANDRA-369
d7e492410a5649c3c25357f3d61f1a809a5880e1,"remove authorship comments.  patch by Michael Greene; reviewed by jbellis for CASSANDRA-379

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@806032 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'ColumnFamilyStore.java', 'MessagingService.java', 'CassandraDaemon.java', 'StorageService.java']",CASSANDRA-379
51401247c1a2e00638aa3f12a0e924ff85e49ab6,"remove groovy jar, half-baked Callout code.  patch by Michael Greene; reviewed by jbellis for CASSANDRA-380

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@806267 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'CassandraDaemon.java', 'StorageService.java']",CASSANDRA-380
3917094f04a76878c56947e745154c708ff99632,"allow blocking write to create hints if not enough of the ""correct"" nodes are live, but enough are to fulfil the requested consistency level.  patch by Sandeep Tata; reviewed by jbellis and Michael Greene for CASSANDRA-383

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@807305 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-383
6690c5135943b2d15155a92fa9bc4d7f46fc8cdc,"Update AsyncResult to know when it started waiting so you can get() multiple Results in serial but have them wait in parallel.  Use this to implement multiget methods.  Remove unused MultiAsyncResult code and StorageProxy methods using it.
Patch by Chris Goffinet; reviewed by jbellis for CASSANDRA-70

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@808589 13f79535-47bb-0310-9956-ffa450edef68","['MessagingService.java', 'StorageProxy.java']",CASSANDRA-70
dc794169b8ffdce004036568619bd27b590ee1b9,"Fixes to make BinaryMemtable useful.  Highlights are configurable threads for [binary]memtable flushing and flushAndShutdown JMX/nodeprobe directive.
patch by Chris Goffinet; reviewed by jbellis for CASSANDRA-337

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@808942 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'ColumnFamilyStore.java', 'MessagingService.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-337
86abfe10279ce957e3dad221b2ca6e58eea1758d,"r/m special case of local destination when writing with ConsistencyLevel.ZERO, since it causes blocking for commitlog.  (MessagingService still optimizes out the network write/read.)  Patch by Chris Goffinet; reviewed by jbellis for CASSANDRA-399

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@809216 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-399
eb83251bda8caedd69d07f1f7aa8857a27f87fe9,"r/m unnecessary IReplicationStrategy interface.  r/m LoadVerbHandler and unused endpoint-related code.  rename AbstractStrategy -> AbstractReplicationStrategy and getEndpoint methods.
patch by jbellis; reviewed by Sandeep Tata for CASSANDRA-393

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@809586 13f79535-47bb-0310-9956-ffa450edef68","['StorageProxy.java', 'StorageService.java']",CASSANDRA-393
35cd1761f69be5849515994f02f07478cd2cf249,"change default comparator to BytesType
patch by jbellis; reviewed by Chris Goffinet for CASSANDRA-400

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@809645 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-400
781dfe4b6bdaa81ea7c0304d521c33b12dbb7cc9,"allow setting the logging level at runtime via mbean.
patch by jbellis; reviewed by Eric Evans for CASSANDRA-402

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@809746 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-402
ab392a6ee7db31fe7a4cf8093e7308057cd47493,"remove buggy concurrentlinkedhashmap library and lru cache.  too late in 0.4 to try to debug the library -- will revisit for 0.5.  patch by jbellis; reviewed by Chris Goffinet for CASSANDRA-405

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@810540 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-405
8be0d7de6a8a5862be23d1733a458592b1f55946,"CASSANDRA-414 combine addToList and storeLocation; rename to addSSTable

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@812161 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-414
dec8490e5ee399beb93e02fe269c51bdbfd4e7de,"clean up inaccurate comments; remaining double-increment code.
patch by jbellis; reviewed by Sammy Yu for CASSANDRA-418

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@812163 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-418
7bfe8df549c5bd2761801e3616f7c08db1fc5fbd,"Revert ""remove sstableLock.  re-order a few ops so that we can never ""lose"" data temporarily -- always remove old sstable references _after_ adding the new ones.  so at worst a few read ops will merge data from an sstable that is obsolete -- this is ok and better than Stop The World locking""
and ""CASSANDRA-414 combine addToList and storeLocation; rename to addSSTable""

These were works in progress (and broken); accidentally committed w/ the 418 fix.

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@812164 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-414
71b3b3c7364445ed508a8ee52050ca39b9c5de66,"fix compaction bug -- only one of the SSTR constructors was adding to openedFiles.  (fixes regression from #413).
patch by jbellis; reviewed by Eric Evans for CASSANDRA-425

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@812230 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-425
95e7ed26bb9030cd0e6ef0ca455c1971e4d71186,"r/m unused BUFSIZE
patch by jbellis; reviewed by Eric Evans for CASSANDRA-424

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@812639 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-424
d1674646482a2f8f67e2e575242a85c6c4fee350,"rename getIndex -> getGeneration
patch by jbellis; reviewed by Eric Evans for CASSANDRA-424

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@812640 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-424
40c154ab4b3d8f31eedd47ebd6005db70564a3f6,"make compaction code use SSTableReader objects.  r/m SSTableReader.get static method
patch by jbellis; reviewed by Eric Evans for CASSANDRA-424

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@812641 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-424
4da540024a429f0c0a3f73161086d1f7997d5b95,"combine addToList and storeLocation; rename to addSSTable
patch by jbellis; reviewed by Chris Goffinet for CASSANDRA-414

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@813542 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-414
